date,symbol,open,high,low,close,volume,returns,log_returns,created_at
2024-01-29,MSFT,400.84343647677986,404.71309037732556,399.1356505508779,404.4564208984375,24510200,0.014334140087444158,0.014232377600444343,2025-11-08T14:00:55.090718
2024-01-30,MSFT,406.96383885346637,407.7436682887795,401.22848045302675,403.3409729003906,33477600,-0.0027578941522774514,-0.0027617041490124814,2025-11-08T14:00:55.090718
2024-10-01,MSFT,425.25736081760834,425.28713605707173,415.6891800010871,417.55517578125,19092900,,,2025-11-08T14:25:57.069311
2024-10-02,MSFT,419.4311301629545,419.6693623993433,413.6048753371549,414.0217590332031,16582300,-0.008462155310219321,-0.008498162623345724,2025-11-08T14:25:57.069311
2024-10-03,MSFT,414.51800085029123,416.4236768512481,411.20289276743637,413.4361267089844,13686400,-0.0014144964882674138,-0.0014154978328020152,2025-11-08T14:25:57.069311
2024-10-04,MSFT,415.1234652064613,416.62222309915006,411.87784259208183,412.959716796875,19169700,-0.0011523180518878684,-0.0011529824808055567,2025-11-08T14:25:57.069311
2024-10-07,MSFT,412.9001664479973,414.0018807182257,405.9523271087282,406.4883117675781,20919800,-0.015670790070015483,-0.015794874946607217,2025-11-08T14:25:57.069311
2024-10-08,MSFT,407.83814388099404,412.5626841012525,405.1285060524599,411.6197509765625,19229300,0.012623829666025932,0.012544813425128191,2025-11-08T14:25:57.069311
2024-10-09,MSFT,412.7611596791307,417.247497795826,411.2127866111198,414.3492431640625,14974300,0.006631101109760396,0.0066092120711317755,2025-11-08T14:25:57.069311
2024-10-10,MSFT,412.13589300844654,414.2400908209317,410.0713753239967,412.7413330078125,13848400,-0.003880567378310218,-0.0038881163156675998,2025-11-08T14:25:57.069311
2024-10-11,MSFT,413.03912198810315,414.02173524996044,410.1706424598083,413.2177734375,14144900,0.0011543317608040393,0.0011536660321622642,2025-11-08T14:25:57.069311
2024-10-14,MSFT,414.65693738807056,420.8802352901763,414.40880028614094,416.0167541503906,16653100,0.00677362130289394,0.006750783402305371,2025-11-08T14:25:57.069311
2024-10-15,MSFT,419.0340894861109,419.3318721896264,412.1656713035286,415.6197204589844,18900200,-0.0009543694753763043,-0.0009548251758849103,2025-11-08T14:25:57.069311
2024-10-16,MSFT,412.0763537374333,413.2574585271856,407.421299078938,413.0192565917969,15508900,-0.006256834647585308,-0.006276490670036668,2025-11-08T14:25:57.069311
2024-10-17,MSFT,419.2127648503068,419.3517361779106,412.49322249104364,413.61480712890625,14820000,0.0014419437534796131,0.0014409051508699991,2025-11-08T14:25:57.069311
2024-10-18,MSFT,414.03161797249487,416.52289364170167,413.15817061031447,415.04400634765625,17145300,0.003455386978698183,0.0034494308456647182,2025-11-08T14:25:57.069311
2024-10-21,MSFT,413.01924141063614,415.8380752730999,410.6669065146117,415.659423828125,14206100,0.0014827764551628153,0.0014816782276380622,2025-11-08T14:25:57.069311
2024-10-22,MSFT,415.37159535996557,427.37150260733677,414.92496672704124,424.32440185546875,25482200,0.02084634085170345,0.02063202918036788,2025-11-08T14:25:57.069311
2024-10-23,MSFT,427.6494291603486,427.8677910404185,419.3815135412268,421.43609619140625,19654400,-0.006806833760756192,-0.006830105920282487,2025-11-08T14:25:57.069311
2024-10-24,MSFT,422.1605988036373,422.80577949754775,419.2524392532927,421.5650939941406,13581600,0.0003060910156964525,0.0003060441793987103,2025-11-08T14:25:57.069311
2024-10-25,MSFT,423.5799681906594,429.29702642206786,423.3913815699701,424.9595947265625,16899100,0.00805213899533408,0.008019893505258975,2025-11-08T14:25:57.069311
2024-10-28,MSFT,428.4434829749879,428.7213953393787,423.1234073407083,423.4112548828125,14882400,-0.003643498965463454,-0.0036501526745907017,2025-11-08T14:25:57.069311
2024-10-29,MSFT,424.81074467410167,429.94223358580945,422.62712592652906,428.7313232421875,17644100,0.012564777856099774,0.012486496081525173,2025-11-08T14:25:57.069311
2024-10-30,MSFT,434.18039280239805,435.2324917274877,428.880187758029,429.3069763183594,29749100,0.0013426895702852715,0.0013417889687062899,2025-11-08T14:25:57.069311
2024-11-01,MSFT,405.96225191647693,412.4038816750557,404.46349406157685,407.3121032714844,24230400,,,2025-11-08T14:36:32.826354
